gene_symbol	ensembl
CACNA1C-AS4	ENSG00000256025
CACNA1C-IT3	ENSG00000256721
AC005293.1	ENSG00000285555
AC005414.1	ENSG00000285734
CACNA1C-AS3	ENSG00000256769
AC007618.1	ENSG00000203648
CACNA1C-AS2	ENSG00000256271
CACNA1C-AS1	ENSG00000246627
ITFG2-AS1	ENSG00000256150
AC092471.2	ENSG00000283587
LINC02371	ENSG00000274659
IQSEC3P1	ENSG00000256902
AC092471.1	ENSG00000255669
RPL23AP14	ENSG00000224438
CBX3P4	ENSG00000256030
FKBP4	ENSG00000004478
ITFG2-AS1	ENSG00000258325
AC005841.1	ENSG00000258092
ITFG2	ENSG00000111203
NRIP2	ENSG00000053702
TEX52	ENSG00000283297
FOXM1	ENSG00000111206
RHNO1	ENSG00000171792
TULP3	ENSG00000078246
AC005911.1	ENSG00000278356
RNU6-1315P	ENSG00000252996
TEAD4	ENSG00000197905
AC125807.2	ENSG00000250899
AC125807.1	ENSG00000234589
TSPAN9	ENSG00000011105
Metazoa_SRP	ENSG00000278469
TSPAN9-IT1	ENSG00000256197
AC005912.2	ENSG00000275850
AC005912.1	ENSG00000227081
AC005865.1	ENSG00000250770
AC005865.2	ENSG00000287712
LINC02827	ENSG00000236908
LINC02417	ENSG00000257048
PRMT8	ENSG00000111218
AC005908.2	ENSG00000256691
AC005908.1	ENSG00000243507
THCAT155	ENSG00000287243
CRACR2A	ENSG00000130038
AC005831.1	ENSG00000280202
RNU6-174P	ENSG00000222338
AC006207.1	ENSG00000283138
PARP11	ENSG00000111224
OTUD4P1	ENSG00000118976
PARP11-AS1	ENSG00000256862
AC084375.1	ENSG00000256969
HSPA8P5	ENSG00000256356
AC007207.1	ENSG00000242444
CCND2-AS1	ENSG00000255920
CCND2	ENSG00000118971
AC008012.1	ENSG00000285901
TIGAR	ENSG00000078237
AC006122.1	ENSG00000213970
FGF23	ENSG00000118972
FGF6	ENSG00000111241
C12orf4	ENSG00000047621
RAD51AP1	ENSG00000111247
DYRK4	ENSG00000010219
AC005832.2	ENSG00000256748
AC005832.4	ENSG00000272921
AKAP3	ENSG00000111254
AC005832.3	ENSG00000256799
AC005832.1	ENSG00000256381
NDUFA9	ENSG00000139180
AC005833.1	ENSG00000255639
GAU1	ENSG00000255474
GALNT8	ENSG00000130035
AC005833.2	ENSG00000256988
KCNA6	ENSG00000151079
AC006063.1	ENSG00000255608
AC006063.3	ENSG00000286866
AC006063.4	ENSG00000287835
AC005906.2	ENSG00000256654
KCNA1	ENSG00000111262
AC006063.2	ENSG00000284513
AC005906.1	ENSG00000255996
KCNA5	ENSG00000130037
AC005906.3	ENSG00000285523
LINC02443	ENSG00000256115
AC006206.2	ENSG00000256417
AC006206.1	ENSG00000256146
AC007848.2	ENSG00000256218
AC007848.1	ENSG00000255983
NTF3	ENSG00000185652
ANO2	ENSG00000047617
AC137627.1	ENSG00000255973
VWF	ENSG00000110799
RN7SL69P	ENSG00000240533
AC005845.1	ENSG00000255775
CD9	ENSG00000010278
Y_RNA	ENSG00000202318
ATP5MFP5	ENSG00000256103
PLEKHG6	ENSG00000008323
TNFRSF1A	ENSG00000067182
RN7SL391P	ENSG00000265388
SCNN1A	ENSG00000111319
LTBR	ENSG00000111321
AC005840.2	ENSG00000256433
AC005840.1	ENSG00000213942
SRP14P1	ENSG00000224906
CD27-AS1	ENSG00000215039
CD27	ENSG00000139193
TAPBPL	ENSG00000139192
VAMP1	ENSG00000139190
AC005840.4	ENSG00000276718
AC005840.3	ENSG00000256913
MRPL51	ENSG00000111639
NCAPD2	ENSG00000010292
SCARNA10	ENSG00000239002
AC006064.5	ENSG00000276232
AC006064.3	ENSG00000255966
GAPDH	ENSG00000111640
AC006064.4	ENSG00000269968
IFFO1	ENSG00000010295
AC006064.1	ENSG00000245667
NOP2	ENSG00000111641
AC006064.6	ENSG00000285238
CHD4	ENSG00000111642
AC006064.2	ENSG00000247853
SCARNA11	ENSG00000251898
LPAR5	ENSG00000184574
ACRBP	ENSG00000111644
ING4	ENSG00000111653
AC125494.1	ENSG00000219410
ZNF384	ENSG00000126746
PIANP	ENSG00000139200
RNU6-781P	ENSG00000252186
AC125494.3	ENSG00000270068
COPS7A	ENSG00000111652
AC125494.2	ENSG00000269892
MLF2	ENSG00000089693
PTMS	ENSG00000159335
LAG3	ENSG00000089692
RN7SL380P	ENSG00000244532
CD4	ENSG00000010610
GPR162	ENSG00000250510
P3H3	ENSG00000110811
GNB3	ENSG00000111664
CDCA3	ENSG00000111665
USP5	ENSG00000111667
TPI1	ENSG00000111669
SPSB2	ENSG00000111671
RPL13P5	ENSG00000240370
LRRC23	ENSG00000010626
DSTNP2	ENSG00000248593
U47924.3	ENSG00000275703
ENO2	ENSG00000111674
ATN1	ENSG00000111676
C12orf57	ENSG00000111678
U47924.2	ENSG00000272173
RNU7-1	ENSG00000238923
PTPN6	ENSG00000111679
MIR200CHG	ENSG00000257084
MIR200C	ENSG00000207713
MIR141	ENSG00000207708
U47924.1	ENSG00000271969
PHB2	ENSG00000215021
SCARNA12	ENSG00000238795
EMG1	ENSG00000126749
LPCAT3	ENSG00000111684
C1S	ENSG00000182326
AC006512.1	ENSG00000239701
AC006512.2	ENSG00000257078
C1R	ENSG00000159403
C1RL	ENSG00000139178
C1RL-AS1	ENSG00000205885
RBP5	ENSG00000139194
RNU6-485P	ENSG00000200345
AC018653.3	ENSG00000256967
CLSTN3	ENSG00000139182
AC018653.4	ENSG00000285770
AC018653.1	ENSG00000255572
PEX5	ENSG00000139197
AC018653.2	ENSG00000256480
ACSM4	ENSG00000215009
CD163L1	ENSG00000177675
AC131206.1	ENSG00000255836
CD163	ENSG00000177575
GAPDHP31	ENSG00000235868
NIFKP3	ENSG00000256331
AC006927.1	ENSG00000255977
AC006927.2	ENSG00000284327
AC006927.4	ENSG00000284591
AC006927.3	ENSG00000284522
AC006927.5	ENSG00000285142
APOBEC1	ENSG00000111701
GDF3	ENSG00000184344
DPPA3	ENSG00000187569
CLEC4C	ENSG00000198178
NANOGNB	ENSG00000205857
Y_RNA	ENSG00000201549
NANOG	ENSG00000111704
Y_RNA	ENSG00000199912
SLC2A14	ENSG00000173262
AC006517.2	ENSG00000287713
Y_RNA	ENSG00000201663
Metazoa_SRP	ENSG00000278459
AC006517.1	ENSG00000241828
AC124891.1	ENSG00000255885
NANOGP1	ENSG00000176654
AC007536.1	ENSG00000255356
SLC2A3	ENSG00000059804
AC006511.6	ENSG00000288043
Y_RNA	ENSG00000206636
AC006511.1	ENSG00000240739
AC006511.4	ENSG00000282080
HSPD1P12	ENSG00000255964
AC006511.2	ENSG00000255581
FOXJ2	ENSG00000065970
C3AR1	ENSG00000171860
NECAP1	ENSG00000089818
AC006511.3	ENSG00000279865
AC006511.5	ENSG00000284697
CLEC4A	ENSG00000111729
POU5F1P3	ENSG00000235602
AC092111.3	ENSG00000284393
GCSHP4	ENSG00000256171
ZNF705A	ENSG00000196946
FAM66C	ENSG00000226711
DEFB109F	ENSG00000244050
AC092111.2	ENSG00000276417
AC092111.1	ENSG00000275367
FAM90A1	ENSG00000171847
ALG1L10P	ENSG00000254016
FAM86FP	ENSG00000164845
LINC02449	ENSG00000215241
AC092745.5	ENSG00000286895
ENPP7P5	ENSG00000256589
AC092745.4	ENSG00000286504
LINC00937	ENSG00000226091
AC092745.2	ENSG00000256552
AC092745.1	ENSG00000256101
AC092745.3	ENSG00000277952
RPS3AP43	ENSG00000242661
AC092865.4	ENSG00000284687
AC092865.3	ENSG00000284673
AC092865.2	ENSG00000256136
OR7E140P	ENSG00000238152
OR7E148P	ENSG00000214487
OR7E149P	ENSG00000177586
CLEC6A	ENSG00000205846
AC092865.1	ENSG00000243830
RNU6-275P	ENSG00000201780
CLEC4D	ENSG00000166527
SUPT4H1P2	ENSG00000246115
CLEC4E	ENSG00000166523
AC092746.1	ENSG00000255801
Y_RNA	ENSG00000238943
AC092184.1	ENSG00000252727
AICDA	ENSG00000111732
AC092184.2	ENSG00000280345
HADHAP2	ENSG00000255967
MFAP5	ENSG00000197614
AC092490.2	ENSG00000255829
AC092490.3	ENSG00000256004
RIMKLB	ENSG00000166532
RPSAP51	ENSG00000244131
A2ML1-AS1	ENSG00000256661
AC092490.1	ENSG00000249790
A2ML1-AS2	ENSG00000256904
A2ML1	ENSG00000166535
AC006581.2	ENSG00000282022
PHC1	ENSG00000111752
M6PR	ENSG00000003056
KLRG1	ENSG00000139187
AC006581.1	ENSG00000257105
HNRNPA1P34	ENSG00000213049
VDAC2P2	ENSG00000255776
LINC00612	ENSG00000214851
A2M-AS1	ENSG00000245105
A2M	ENSG00000175899
KRT17P8	ENSG00000256937
BTG1P1	ENSG00000256720
PZP	ENSG00000126838
TPT1P12	ENSG00000256817
A2MP1	ENSG00000256069
MIR1244-3	ENSG00000283429
PTMAP4	ENSG00000231503
LINC00987	ENSG00000237248
AC010175.1	ENSG00000256427
AC009533.1	ENSG00000111788
SNORA75	ENSG00000212440
AC009533.2	ENSG00000255753
AC009533.3	ENSG00000286911
LINC02367	ENSG00000260423
AC009533.4	ENSG00000287577
AC141557.1	ENSG00000256673
AC141557.2	ENSG00000278635
DDX12P	ENSG00000214826
SNORA75	ENSG00000212432
AC092821.3	ENSG00000284634
AC092821.1	ENSG00000214776
AC092821.2	ENSG00000256975
KLRB1	ENSG00000111796
RNU6-700P	ENSG00000212345
GOT2P3	ENSG00000233719
AC010186.4	ENSG00000272917
AC010186.1	ENSG00000256442
AC010186.2	ENSG00000256594
AC010186.3	ENSG00000257027
CLEC2D	ENSG00000069493
NPM1P7	ENSG00000213443
LINC02390	ENSG00000256582
CLECL1	ENSG00000184293
CD69	ENSG00000110848
GCNAP1	ENSG00000256912
KLRF1	ENSG00000150045
CLEC2B	ENSG00000110852
AC091814.1	ENSG00000255882
KLRF2	ENSG00000256797
CLEC2A	ENSG00000188393
LINC02470	ENSG00000225231
CLEC12A-AS1	ENSG00000231560
CLEC12A	ENSG00000172322
CLEC1B	ENSG00000165682
CLEC12B	ENSG00000256660
AC024224.2	ENSG00000256803
CLEC9A	ENSG00000197992
AC024224.1	ENSG00000256626
CLEC1A	ENSG00000150048
RN7SKP161	ENSG00000223042
HNRNPABP1	ENSG00000255734
CLEC7A	ENSG00000172243
OLR1	ENSG00000173391
TMEM52B	ENSG00000165685
GABARAPL1	ENSG00000139112
GABARAPL1-AS1	ENSG00000255958
KLRD1	ENSG00000134539
LINC02617	ENSG00000256288
LINC02598	ENSG00000256155
KLRK1-AS1	ENSG00000245648
KLRK1	ENSG00000213809
KLRC4-KLRK1	ENSG00000255819
KLRC4	ENSG00000183542
AC068775.1	ENSG00000255641
KLRC3	ENSG00000205810
KLRC2	ENSG00000205809
KLRC1	ENSG00000134545
EIF2S3B	ENSG00000180574
SLC25A39P2	ENSG00000257016
LINC02446	ENSG00000256039
KLRA1P	ENSG00000256667
MAGOHB	ENSG00000111196
STYK1	ENSG00000060140
YBX3	ENSG00000060138
LINC02366	ENSG00000256888
HSPE1P12	ENSG00000235930
TAS2R7	ENSG00000121377
TAS2R8	ENSG00000121314
TAS2R9	ENSG00000121381
PRH1	ENSG00000231887
TAS2R10	ENSG00000121318
AC006518.1	ENSG00000256651
PRR4	ENSG00000111215
AC018630.4	ENSG00000275778
AC006518.2	ENSG00000256682
TAS2R13	ENSG00000212128
PRH2	ENSG00000134551
TAS2R14	ENSG00000212127
TAS2R15P	ENSG00000212125
TAS2R50	ENSG00000212126
TAS2R20	ENSG00000255837
TAS2R19	ENSG00000212124
TAS2R31	ENSG00000256436
TAS2R63P	ENSG00000256019
TAS2R46	ENSG00000226761
TAS2R64P	ENSG00000256274
TAS2R43	ENSG00000255374
AC018630.1	ENSG00000256400
TAS2R30	ENSG00000256188
AC134349.2	ENSG00000256981
AC134349.1	ENSG00000256712
SMIM10L1	ENSG00000256537
TAS2R42	ENSG00000186136
AC244131.1	ENSG00000256657
AC244131.2	ENSG00000275119
PRB3	ENSG00000197870
PRB4	ENSG00000230657
PRB1	ENSG00000251655
PRB2	ENSG00000121335
AC078950.1	ENSG00000255790
HIGD1AP8	ENSG00000237303
AC007450.4	ENSG00000278654
AC007450.3	ENSG00000277705
DDX55P1	ENSG00000270863
AC007450.2	ENSG00000274551
AC007450.1	ENSG00000256237
RNU7-60P	ENSG00000251747
LINC01252	ENSG00000247157
ETV6	ENSG00000139083
BCL2L14	ENSG00000121380
PTMAP9	ENSG00000198134
MIR1244-4	ENSG00000283475
LRP6	ENSG00000070018
AC007537.1	ENSG00000242405
RNU6-545P	ENSG00000199551
AC007621.3	ENSG00000270857
RNU6-318P	ENSG00000207010
MANSC1	ENSG00000111261
RPL23AP66	ENSG00000243141
LOH12CR2	ENSG00000205791
BORCS5	ENSG00000165714
AC007619.2	ENSG00000271370
DUSP16	ENSG00000111266
AC007619.1	ENSG00000255670
AC092824.1	ENSG00000240424
CREBL2	ENSG00000111269
RPL21P136	ENSG00000271215
AC008115.4	ENSG00000275963
GPR19	ENSG00000183150
AC008115.2	ENSG00000257004
CDKN1B	ENSG00000111276
AC008115.3	ENSG00000275560
AC008115.1	ENSG00000256658
APOLD1	ENSG00000178878
MIR613	ENSG00000207983
STX8P1	ENSG00000270296
DDX47	ENSG00000213782
AC007215.1	ENSG00000242329
AC007688.2	ENSG00000241352
RPL13AP20	ENSG00000234498
GPRC5A	ENSG00000013588
MIR614	ENSG00000283759
GPRC5D-AS1	ENSG00000247498
GPRC5D	ENSG00000111291
AC007688.3	ENSG00000256011
AC007688.1	ENSG00000221611
HEBP1	ENSG00000013583
HTR7P1	ENSG00000183935
AC023790.2	ENSG00000255621
AC023790.1	ENSG00000243129
FAM234B	ENSG00000084444
GSG1	ENSG00000111305
EMP1	ENSG00000134531
AC022276.1	ENSG00000286869
LINC01559	ENSG00000180861
GRIN2B	ENSG00000273079
RNA5SP353	ENSG00000201476
RNU6-590P	ENSG00000201909
AC007527.1	ENSG00000256306
AC007527.2	ENSG00000277935
AC007535.1	ENSG00000287928
RN7SKP162	ENSG00000200475
AC092470.1	ENSG00000256346
AC135001.1	ENSG00000227760
AC092112.1	ENSG00000256084
MRPS18CP4	ENSG00000255763
RNU6-491P	ENSG00000251908
GNAI2P1	ENSG00000255749
RPL30P11	ENSG00000244573
ATF7IP	ENSG00000171681
PLBD1	ENSG00000121316
AC008114.1	ENSG00000255649
RN7SKP134	ENSG00000200830
PLBD1-AS1	ENSG00000256751
GUCY2C	ENSG00000070019
AC010168.1	ENSG00000214772
AC010168.2	ENSG00000261324
H4-16	ENSG00000197837
H2AJ	ENSG00000246705
WBP11	ENSG00000084463
C12orf60	ENSG00000182993
SMCO3	ENSG00000179256
AC007655.2	ENSG00000286107
ART4	ENSG00000111339
AC007655.1	ENSG00000256339
MGP	ENSG00000111341
ERP27	ENSG00000139055
ARHGDIB	ENSG00000111348
PDE6H	ENSG00000139053
LINC01489	ENSG00000255727
RERG	ENSG00000134533
RERG-IT1	ENSG00000256650
RERG-AS1	ENSG00000255660
METTL8P1	ENSG00000256283
PTPRO	ENSG00000151490
AC092183.1	ENSG00000243916
EPS8	ENSG00000151491
RNU6-251P	ENSG00000200105
AC073651.1	ENSG00000255565
AC073651.2	ENSG00000256627
STRAP	ENSG00000023734
DERA	ENSG00000023697
EGLN3P1	ENSG00000256134
SLC15A5	ENSG00000188991
MGST1	ENSG00000008394
SUPT16HP1	ENSG00000256238
AC007528.1	ENSG00000286303
AC007552.1	ENSG00000256450
LMO3	ENSG00000048540
AC007552.2	ENSG00000256564
AC007529.2	ENSG00000283240
AC007529.1	ENSG00000255871
SKP1P2	ENSG00000256211
EEF1A1P16	ENSG00000213235
AC092793.1	ENSG00000287455
RNU6-837P	ENSG00000212358
AC092110.1	ENSG00000285724
RPL7P40	ENSG00000242991
PSMC1P8	ENSG00000256896
TIMM17BP1	ENSG00000256756
AC048352.1	ENSG00000256389
LINC02378	ENSG00000256994
MIR3974	ENSG00000283665
Y_RNA	ENSG00000206662
RERGL	ENSG00000111404
PIK3C2G	ENSG00000139144
NDFIP1P1	ENSG00000255892
AC092851.1	ENSG00000255960
ZKSCAN7P1	ENSG00000256138
PLCZ1	ENSG00000139151
PSMC1P9	ENSG00000255993
AC087242.1	ENSG00000255648
CAPZA3	ENSG00000177938
RPL7P6	ENSG00000227525
MEF2BNBP1	ENSG00000256844
PLEKHA5	ENSG00000052126
AC092828.1	ENSG00000253284
RN7SL459P	ENSG00000240993
RN7SL67P	ENSG00000243854
AEBP2	ENSG00000139154
PDCD5P1	ENSG00000255909
AC091805.2	ENSG00000271462
RNU6-254P	ENSG00000200247
EEF1A1P4	ENSG00000245205
AC091805.1	ENSG00000240328
AC137561.1	ENSG00000287074
RNU1-146P	ENSG00000200885
AC024901.1	ENSG00000255910
TCP1P3	ENSG00000256849
LINC02398	ENSG00000256287
AC126468.1	ENSG00000287075
LINC02468	ENSG00000256499
AC129102.1	ENSG00000256879
PDE3A	ENSG00000172572
UBE2L2	ENSG00000131982
AC112777.1	ENSG00000256663
SLCO1C1	ENSG00000139155
SLCO1B3	ENSG00000111700
SLCO1B3-SLCO1B7	ENSG00000257046
AC011604.1	ENSG00000256157
SLCO1B7	ENSG00000205754
AC022335.1	ENSG00000257062
SLCO1B1	ENSG00000134538
SLCO1A2	ENSG00000084453
IAPP	ENSG00000121351
PYROXD1	ENSG00000121350
ELOCP31	ENSG00000256021
RECQL	ENSG00000004700
GOLT1B	ENSG00000111711
SPX	ENSG00000134548
GYS2	ENSG00000111713
AC010197.2	ENSG00000285854
LDHB	ENSG00000111716
AC010197.1	ENSG00000256615
AC010185.1	ENSG00000255644
KCNJ8	ENSG00000121361
ABCC9	ENSG00000069431
AC008250.1	ENSG00000257022
AC008250.2	ENSG00000275567
AC092862.1	ENSG00000255627
CMAS	ENSG00000111726
ST8SIA1	ENSG00000111728
AC007671.1	ENSG00000274624
SULT6B2P	ENSG00000283582
RNU1-149P	ENSG00000212172
AC087318.1	ENSG00000256714
AC053513.1	ENSG00000250166
C2CD5	ENSG00000111731
AC053513.2	ENSG00000256973
LRRC34P1	ENSG00000256371
AC087241.1	ENSG00000256774
AC087241.2	ENSG00000257023
ETNK1	ENSG00000139163
AC084816.1	ENSG00000256995
RPS27P22	ENSG00000241451
AC084819.1	ENSG00000256923
AC087258.1	ENSG00000256353
AC087235.2	ENSG00000256321
AC087235.1	ENSG00000115934
SOX5	ENSG00000134532
AC087260.1	ENSG00000256473
MIR920	ENSG00000216192
SOX5-AS1	ENSG00000256120
LINC00477	ENSG00000197503
KNOP1P1	ENSG00000256852
AC087312.1	ENSG00000244662
AC023796.1	ENSG00000255745
RN7SL38P	ENSG00000240481
BCAT1	ENSG00000060982
AC023796.2	ENSG00000256482
AC026310.2	ENSG00000278969
AC026310.1	ENSG00000255921
BRI3P2	ENSG00000213736
C12orf77	ENSG00000226397
IRAG2	ENSG00000118308
CENPUP2	ENSG00000258546
AC023510.1	ENSG00000258449
AC023510.2	ENSG00000276842
CFAP94	ENSG00000118307
ETFRF1	ENSG00000205707
KRAS	ENSG00000133703
AC092794.1	ENSG00000274987
AC092794.2	ENSG00000275197
AC087239.1	ENSG00000278743
RNU4-67P	ENSG00000201439
AC092451.1	ENSG00000241846
LMNTD1	ENSG00000152936
AC092451.2	ENSG00000279173
FAM133GP	ENSG00000256079
TUBB4BP1	ENSG00000255988
AC022367.1	ENSG00000257009
RN7SKP262	ENSG00000222950
AC019209.3	ENSG00000256686
TDGP1	ENSG00000255725
AC019209.2	ENSG00000256440
MIR4302	ENSG00000283603
AC019209.1	ENSG00000256256
RASSF8-AS1	ENSG00000246695
RASSF8	ENSG00000123094
BHLHE41	ENSG00000123095
SSPN	ENSG00000123096
AC022509.3	ENSG00000256894
AC022509.5	ENSG00000286752
AC022509.2	ENSG00000256234
AC022509.1	ENSG00000255750
AC022509.4	ENSG00000278095
AC055720.1	ENSG00000255858
AC055720.3	ENSG00000288532
AC024145.1	ENSG00000255968
ITPR2	ENSG00000123104
AC055720.2	ENSG00000256185
RNA5SP354	ENSG00000212549
AC023051.1	ENSG00000234428
AC023051.2	ENSG00000256640
INTS13	ENSG00000064102
FGFR1OP2	ENSG00000111790
TM7SF3	ENSG00000064115
AC024896.1	ENSG00000247903
MED21	ENSG00000152944
AC092747.4	ENSG00000275764
C12orf71	ENSG00000214700
AC092747.3	ENSG00000271418
AC092747.1	ENSG00000256226
AC092747.2	ENSG00000256625
STK38L	ENSG00000211455
ARNTL2	ENSG00000029153
ARNTL2-AS1	ENSG00000245311
SMCO2	ENSG00000165935
RARS1P1	ENSG00000257037
PPFIBP1	ENSG00000110841
AC087257.1	ENSG00000248100
AC087257.2	ENSG00000256056
AC009509.3	ENSG00000256557
AC009509.1	ENSG00000256377
REP15	ENSG00000174236
AC009509.4	ENSG00000276261
HMGB1P49	ENSG00000230519
AC009509.2	ENSG00000256504
MRPS35	ENSG00000061794
Y_RNA	ENSG00000252585
MANSC4	ENSG00000205693
AC009511.2	ENSG00000256747
KLHL42	ENSG00000087448
AC009511.1	ENSG00000256512
RN7SKP15	ENSG00000201612
AC009511.3	ENSG00000274075
AC008011.1	ENSG00000256378
PTHLH	ENSG00000087494
AC008011.2	ENSG00000257042
CCDC91	ENSG00000123106
AC022364.1	ENSG00000247934
AC022364.2	ENSG00000255951
AC022079.2	ENSG00000278733
AC022079.1	ENSG00000273989
RNU4-54P	ENSG00000252237
RNA5SP355	ENSG00000202187
AC084754.1	ENSG00000244712
AC022081.1	ENSG00000256513
AC024255.1	ENSG00000278687
AC012150.1	ENSG00000257258
FAR2	ENSG00000064763
AC012150.2	ENSG00000275278
AC009318.4	ENSG00000275476
AC009318.1	ENSG00000257176
AC009318.3	ENSG00000274315
AC009318.2	ENSG00000273680
ERGIC2	ENSG00000087502
OVCH1-AS1	ENSG00000257599
OVCH1	ENSG00000187950
TMTC1	ENSG00000133687
AC009320.1	ENSG00000257456
RPL21P99	ENSG00000242986
AC023511.3	ENSG00000286566
AC023511.2	ENSG00000276431
AC023511.1	ENSG00000257262
LINC02386	ENSG00000257756
AC078776.2	ENSG00000284682
RNA5SP356	ENSG00000251781
AC078776.1	ENSG00000257932
AC026371.1	ENSG00000258202
IPO8	ENSG00000133704
AC012673.1	ENSG00000285870
CAPRIN2	ENSG00000110888
AC010198.1	ENSG00000246331
LINC00941	ENSG00000235884
AC010198.2	ENSG00000285517
PPIAP44	ENSG00000258118
TSPAN11	ENSG00000110900
AC008013.1	ENSG00000226472
AC008013.2	ENSG00000256984
DDX11-AS1	ENSG00000245614
DDX11	ENSG00000013573
SNORA75	ENSG00000212533
AC008013.3	ENSG00000270926
AC024940.1	ENSG00000177359
AC024940.4	ENSG00000270766
AC024940.2	ENSG00000243517
MREGP1	ENSG00000270395
AC024940.5	ENSG00000275097
SINHCAF	ENSG00000139146
AC024940.3	ENSG00000256176
FLJ13224	ENSG00000177340
LINC02387	ENSG00000256232
U6	ENSG00000283256
DENND5B	ENSG00000170456
RNU6-618P	ENSG00000200388
AC068792.1	ENSG00000275769
AC022080.1	ENSG00000203437
AC022080.2	ENSG00000256159
Y_RNA	ENSG00000201228
ANKRD49P2	ENSG00000225349
DENND5B-AS1	ENSG00000255867
RNU5F-4P	ENSG00000252390
RPL31P50	ENSG00000231788
AK4P3	ENSG00000233381
AC068774.1	ENSG00000287388
ETFBKMT	ENSG00000139160
AMN1	ENSG00000151743
STMN1P1	ENSG00000276058
AC023157.2	ENSG00000276900
AC023157.1	ENSG00000256843
IFITM3P2	ENSG00000223722
H3-5	ENSG00000188375
RNU6-1069P	ENSG00000252421
AC023050.2	ENSG00000252204
AC023050.3	ENSG00000256372
LINC02422	ENSG00000255760
AC023050.4	ENSG00000256465
AC023050.1	ENSG00000244436
RPL12P32	ENSG00000242314
AC023050.5	ENSG00000256987
RESF1	ENSG00000174718
AC016957.2	ENSG00000276136
AC016957.1	ENSG00000257094
AC048344.2	ENSG00000257852
AC048344.3	ENSG00000271357
AC048344.1	ENSG00000257530
BICD1	ENSG00000151746
AC048344.4	ENSG00000277342
AC016954.1	ENSG00000258134
AC026356.1	ENSG00000274964
AC026356.2	ENSG00000276115
Y_RNA	ENSG00000207176
FGD4	ENSG00000139132
RNU6-494P	ENSG00000253063
DNM1L	ENSG00000087470
AC084824.2	ENSG00000257643
Y_RNA	ENSG00000201563
AC084824.5	ENSG00000276148
AC084824.1	ENSG00000257511
YARS2	ENSG00000139131
AC084824.3	ENSG00000274105
AC084824.4	ENSG00000275854
AC087588.2	ENSG00000286950
PKP2	ENSG00000057294
AC087588.1	ENSG00000274976
RPL35AP27	ENSG00000244743
ASS1P14	ENSG00000257316
AC087311.1	ENSG00000257435
SYT10	ENSG00000110975
AC023158.1	ENSG00000259937
AC023158.2	ENSG00000273853
AC016956.1	ENSG00000256070
RNU6-400P	ENSG00000212475
AC024153.1	ENSG00000270807
RNU6-472P	ENSG00000207026
Y_RNA	ENSG00000201624
AC046130.1	ENSG00000245482
ALG10	ENSG00000139133
AC046130.2	ENSG00000256538
AC140847.1	ENSG00000255628
AC140847.3	ENSG00000256986
TUBB8P4	ENSG00000250788
AC140847.2	ENSG00000255652
RNA5SP357	ENSG00000272435
DUX4L27	ENSG00000258794
AK6P1	ENSG00000256614
ZNF970P	ENSG00000258368
AK6P2	ENSG00000257173
CLUHP8	ENSG00000258278
AC079460.1	ENSG00000274293
AC079460.2	ENSG00000287442
RNA5SP358	ENSG00000199843
RNA5SP359	ENSG00000201708
TUBB8P5	ENSG00000254381
AC117372.1	ENSG00000257292
NF1P12	ENSG00000258360
Y_RNA	ENSG00000253016
ALG10B	ENSG00000175548
AC087897.1	ENSG00000257645
AC087897.2	ENSG00000258119
CPNE8	ENSG00000139117
CPNE8-AS1	ENSG00000257718
AC018448.2	ENSG00000257586
AC018448.1	ENSG00000257237
LINC02406	ENSG00000258144
AC084373.1	ENSG00000270718
KIF21A	ENSG00000139116
AC121334.4	ENSG00000286576
AC121334.1	ENSG00000255991
AC121334.2	ENSG00000270273
ABCD2	ENSG00000173208
AC121334.3	ENSG00000285732
C12orf40	ENSG00000180116
SLC2A13	ENSG00000151229
AC121336.1	ENSG00000199571
RPL30P13	ENSG00000229014
LINC02555	ENSG00000260943
LINC02471	ENSG00000223914
LRRK2-DT	ENSG00000225342
LRRK2	ENSG00000188906
AC084290.1	ENSG00000229899
MUC19	ENSG00000205592
AC107023.1	ENSG00000258167
RNU6-713P	ENSG00000207492
CNTN1	ENSG00000018236
AC016144.1	ENSG00000257680
AC015540.1	ENSG00000274682
PDZRN4	ENSG00000165966
AC090531.1	ENSG00000257228
RNA5SP360	ENSG00000252364
MTND2P17	ENSG00000258239
MTND1P24	ENSG00000257858
LINC02400	ENSG00000257784
AC090630.1	ENSG00000257239
AC006197.1	ENSG00000257128
AC006197.2	ENSG00000286591
AC023513.1	ENSG00000271379
GXYLT1	ENSG00000151233
YAF2	ENSG00000015153
PPHLN1	ENSG00000134283
AC020629.1	ENSG00000257674
ZCRB1	ENSG00000139168
MIR7851	ENSG00000278520
SNORA74	ENSG00000252917
AC079684.1	ENSG00000274943
RNU6-249P	ENSG00000199886
AC079601.2	ENSG00000257376
Y_RNA	ENSG00000207142
PRICKLE1	ENSG00000139174
AC079601.1	ENSG00000257225
AC079600.3	ENSG00000258068
LINC02402	ENSG00000257510
AC079600.2	ENSG00000257687
AC079600.1	ENSG00000257405
LINC02451	ENSG00000257164
RPS27P21	ENSG00000240759
LINC02450	ENSG00000257114
AC068802.1	ENSG00000271272
AC012038.2	ENSG00000257849
AC012038.1	ENSG00000257373
MRPS36P5	ENSG00000257927
LINC02461	ENSG00000258331
ADAMTS20	ENSG00000173157
AC090525.1	ENSG00000241251
AC090525.2	ENSG00000257813
