gene_symbol	ensembl
MIR4528	ENSG00000263872
RP11-671P2.1	ENSG00000264263
RP11-202D1.3	ENSG00000263438
RP11-202D1.2	ENSG00000260433
RPL29P32	ENSG00000242945
RP11-116K4.1	ENSG00000264296
MBD2	ENSG00000134046
SNORA37	ENSG00000207233
RP11-850A17.1	ENSG00000277324
POLI	ENSG00000101751
STARD6	ENSG00000174448
C18orf54	ENSG00000166845
SNRPGP2	ENSG00000264350
RP11-61D1.3	ENSG00000283613
RP11-61D1.2	ENSG00000264564
RP11-289E15.1	ENSG00000267428
DYNAP	ENSG00000178690
RAB27B	ENSG00000041353
RPSAP57	ENSG00000267524
RP11-99A1.2	ENSG00000267311
RP11-839G9.1	ENSG00000267112
CCDC68	ENSG00000166510
MAP1LC3P	ENSG00000267647
CTD-2171N6.1	ENSG00000267013
RNA5SP459	ENSG00000252437
TCF4	ENSG00000196628
RP11-619L19.1	ENSG00000267028
MIR4529	ENSG00000264571
RP11-619L19.2	ENSG00000267402
RPL21P126	ENSG00000242320
RP11-397A16.1	ENSG00000267284
RP11-397A16.2	ENSG00000267325
RP11-397A16.3	ENSG00000267172
RP11-214L13.1	ENSG00000260930
CTD-2008L17.1	ENSG00000267327
CTD-2008L17.2	ENSG00000206129
RP11-456O19.2	ENSG00000267057
RP11-456O19.5	ENSG00000267399
RF00045	ENSG00000201816
RP11-456O19.4	ENSG00000267712
RP11-456O19.3	ENSG00000267732
TXNL1	ENSG00000091164
WDR7	ENSG00000091157
RF00019	ENSG00000206865
RP11-383D22.1	ENSG00000267146
RF00012	ENSG00000212539
RP11-383D22.2	ENSG00000267225
LINC-ROR	ENSG00000258609
CTD-2526M8.3	ENSG00000267789
BOD1L2	ENSG00000228075
CTD-2526M8.2	ENSG00000267726
RNU6-737P	ENSG00000202240
ST8SIA3	ENSG00000177511
RP11-714M23.2	ENSG00000277837
ONECUT2	ENSG00000119547
FECH	ENSG00000066926
RP11-706P11.2	ENSG00000278703
NARS	ENSG00000134440
RP11-35G9.3	ENSG00000267040
RP11-35G9.5	ENSG00000267787
ATP8B1	ENSG00000081923
RNU6-742P	ENSG00000202159
RSL24D1P11	ENSG00000231544
RP11-693L9.2	ENSG00000267209
HMGN1P30	ENSG00000235028
NEDD4L	ENSG00000049759
RP11-718I15.1	ENSG00000267743
RP11-845C23.2	ENSG00000267504
RP11-845C23.3	ENSG00000267396
RP11-1151B14.2	ENSG00000267675
RP11-1151B14.3	ENSG00000267391
MIR122	ENSG00000284440
MIR3591	ENSG00000207778
RP11-1151B14.1	ENSG00000276403
ALPK2	ENSG00000198796
RP11-1151B14.5	ENSG00000274354
RP11-1151B14.4	ENSG00000267257
RP11-126O1.2	ENSG00000267579
SNORA108	ENSG00000252284
RPL9P31	ENSG00000239659
RP11-126O1.6	ENSG00000275418
RP11-126O1.5	ENSG00000267226
MALT1	ENSG00000172175
RP11-126O1.4	ENSG00000267476
MRPL37P1	ENSG00000266946
RP11-108P20.3	ENSG00000267705
RP11-108P20.2	ENSG00000267501
RNU6-219P	ENSG00000201598
RP11-108P20.4	ENSG00000267593
RF00096	ENSG00000199713
ZNF532	ENSG00000074657
RNU2-69P	ENSG00000251870
AC040963.1	ENSG00000224367
RP11-685A21.1	ENSG00000267215
SEC11C	ENSG00000166562
GRP	ENSG00000134443
RAX	ENSG00000134438
CPLX4	ENSG00000166569
LMAN1	ENSG00000074695
RP11-27G24.1	ENSG00000267677
CCBE1	ENSG00000183287
RP11-27G24.3	ENSG00000267000
RP11-760L24.1	ENSG00000267061
RP11-2N1.1	ENSG00000267269
RP11-2N1.2	ENSG00000267774
RP11-2N1.3	ENSG00000273664
RPS26P54	ENSG00000224161
GLUD1P4	ENSG00000267486
RP11-824M15.3	ENSG00000267669
PMAIP1	ENSG00000141682
RP11-866E20.1	ENSG00000267066
NFE2L3P1	ENSG00000267497
RN7SL342P	ENSG00000239398
SDCCAG3P1	ENSG00000256704
RP11-866E20.3	ENSG00000267462
FAM60CP	ENSG00000267742
RNU6-567P	ENSG00000252555
RP11-795H16.3	ENSG00000267686
RPS3AP49	ENSG00000242060
RNU4-17P	ENSG00000202468
RP11-795H16.2	ENSG00000267620
RP11-396N11.1	ENSG00000267401
MC4R	ENSG00000166603
RP11-325K19.3	ENSG00000267400
MRPS5P4	ENSG00000266915
RP11-325K19.6	ENSG00000267687
RP11-325K19.2	ENSG00000267382
RP11-325K19.1	ENSG00000267098
RP11-325K19.5	ENSG00000267153
RP11-622J9.1	ENSG00000267513
CDH20	ENSG00000101542
RNU6-116P	ENSG00000206769
RPL30P14	ENSG00000243256
RP11-879F14.3	ENSG00000267316
RP11-879F14.2	ENSG00000267279
RP11-879F14.1	ENSG00000267175
RP11-1096D5.2	ENSG00000267038
RP11-1096D5.1	ENSG00000260440
RNF152	ENSG00000176641
PIGN	ENSG00000197563
RPIAP1	ENSG00000267597
KIAA1468	ENSG00000134444
RP11-173A16.2	ENSG00000266900
RP11-173A16.1	ENSG00000267560
TNFRSF11A	ENSG00000141655
RF00019	ENSG00000199867
RP11-640A1.3	ENSG00000267341
RPL17P44	ENSG00000241088
RP11-640A1.4	ENSG00000267487
ACTBP9	ENSG00000266920
ZCCHC2	ENSG00000141664
RP11-120K19.4	ENSG00000278017
RP11-120K19.3	ENSG00000279236
RN7SL705P	ENSG00000243549
PHLPP1	ENSG00000081913
RNU6-142P	ENSG00000206746
BCL2	ENSG00000171791
RP11-299P2.1	ENSG00000267766
RP11-299P2.2	ENSG00000283125
KDSR	ENSG00000119537
RP11-635N19.1	ENSG00000267390
VPS4B	ENSG00000119541
RP11-635N19.2	ENSG00000267430
SERPINB5	ENSG00000206075
RP11-635N19.3	ENSG00000269989
ATP5G1P6	ENSG00000214318
SERPINB12	ENSG00000166634
SERPINB13	ENSG00000197641
SERPINB4	ENSG00000206073
SERPINB11	ENSG00000206072
SERPINB3	ENSG00000057149
SERPINB7	ENSG00000166396
SERPINB2	ENSG00000197632
SERPINB10	ENSG00000242550
HMSD	ENSG00000221887
RP11-793J2.1	ENSG00000283667
SERPINB8	ENSG00000166401
RPL12P39	ENSG00000237314
LINC00305	ENSG00000179676
RP11-146N18.1	ENSG00000267134
AC100848.1	ENSG00000236392
RP11-909B2.1	ENSG00000266952
RP11-762J3.1	ENSG00000275448
AC007948.1	ENSG00000263863
AC007631.1	ENSG00000264131
RP11-453M23.1	ENSG00000264232
RP11-775G23.1	ENSG00000265217
CDH7	ENSG00000081138
RP11-389J22.1	ENSG00000263720
RP11-389J22.3	ENSG00000263622
PRPF19P	ENSG00000264685
CDH19	ENSG00000071991
RNU6-1037P	ENSG00000238680
MIR5011	ENSG00000263354
RPL31P9	ENSG00000264054
RP11-563H6.1	ENSG00000265936
CTD-2541J13.1	ENSG00000260578
DSEL	ENSG00000171451
CTD-2541J13.2	ENSG00000263424
RP11-638L3.1	ENSG00000265533
RP11-29O13.1	ENSG00000264040
RP11-28O3.2	ENSG00000263594
RP11-28O3.1	ENSG00000265472
RP11-638L3.4	ENSG00000264104
RP11-638L3.3	ENSG00000265555
RP11-638L3.2	ENSG00000265240
RP11-659F24.1	ENSG00000264634
RP11-526H11.1	ENSG00000264869
RP11-421N8.2	ENSG00000264699
RP11-421N8.1	ENSG00000260747
RP11-128D14.1	ENSG00000265425
RP11-585K6.1	ENSG00000263355
RP11-585K6.2	ENSG00000264697
TMX3	ENSG00000166479
CCDC102B	ENSG00000150636
RP11-734B5.2	ENSG00000276092
RP11-106E15.1	ENSG00000263637
RNU6-39P	ENSG00000207072
SDHCP1	ENSG00000264444
RP11-861L17.3	ENSG00000264472
RP11-861L17.4	ENSG00000273584
RP11-861L17.2	ENSG00000264236
RP11-674P19.2	ENSG00000264705
RP11-17E3.1	ENSG00000278532
DOK6	ENSG00000206052
RP11-465I4.3	ENSG00000264845
RP11-465I4.2	ENSG00000265643
RP11-543H23.1	ENSG00000279221
RP11-543H23.2	ENSG00000266840
CD226	ENSG00000150637
RTTN	ENSG00000176225
SOCS6	ENSG00000170677
RP11-41O4.1	ENSG00000266258
RP11-484N16.1	ENSG00000266304
RP11-41O4.2	ENSG00000266278
RP11-41O4.3	ENSG00000265698
RPS2P6	ENSG00000214255
RP11-644A7.2	ENSG00000278971
RN7SL795P	ENSG00000239748
GTSCR1	ENSG00000263417
RP11-384E22.1	ENSG00000265781
RP11-529J17.1	ENSG00000265639
RP11-47G4.2	ENSG00000265484
RP11-47G4.1	ENSG00000263733
LINC01541	ENSG00000260676
RP11-752P2.1	ENSG00000264388
RP11-752P2.2	ENSG00000265946
RP11-723G8.2	ENSG00000265352
RP11-723G8.1	ENSG00000260457
RP11-736G13.1	ENSG00000265995
RP11-736G13.2	ENSG00000271313
CBLN2	ENSG00000141668
HNRNPA1P11	ENSG00000264315
NETO1	ENSG00000166342
RP11-713C5.1	ENSG00000265579
RNA5SP460	ENSG00000252598
MIR548AV	ENSG00000263750
RP11-676J15.1	ENSG00000263958
RP11-169F17.1	ENSG00000263711
CTD-2354A18.1	ENSG00000261780
RP11-126K15.1	ENSG00000265380
RN7SL401P	ENSG00000241866
RP11-25L3.3	ENSG00000263655
RP11-25L3.1	ENSG00000278902
FBXO15	ENSG00000141665
TIMM21	ENSG00000075336
RP11-669I1.1	ENSG00000260569
RN7SL551P	ENSG00000243856
CYB5A	ENSG00000166347
C18orf63	ENSG00000206043
FAUP1	ENSG00000235297
RP11-231E4.2	ENSG00000259779
FAM69C	ENSG00000187773
CNDP2	ENSG00000133313
RP11-231E4.5	ENSG00000276934
CNDP1	ENSG00000150656
RP11-231E4.3	ENSG00000264340
RP11-231E4.4	ENSG00000264247
ZNF407	ENSG00000215421
RP11-405M12.3	ENSG00000278607
RP11-405M12.4	ENSG00000273669
RF01699	ENSG00000283452
RP11-405M12.2	ENSG00000278911
ZADH2	ENSG00000180011
TSHZ1	ENSG00000179981
RP11-321M21.4	ENSG00000276993
RP11-321M21.3	ENSG00000264116
SMIM21	ENSG00000206026
RP11-321M21.1	ENSG00000266774
RP11-704C2.1	ENSG00000261194
RP11-173L6.1	ENSG00000266460
RP11-1O2.2	ENSG00000275827
RP11-357H3.1	ENSG00000264108
RP11-1O2.1	ENSG00000263547
RP11-94B19.6	ENSG00000266743
RP11-94B19.1	ENSG00000264260
RP11-94B19.5	ENSG00000264595
RP11-94B19.2	ENSG00000266014
RP11-94B19.7	ENSG00000265717
RP11-94B19.3	ENSG00000264212
RP11-94B19.4	ENSG00000266614
ZNF516	ENSG00000101493
RP11-504I13.3	ENSG00000263982
RP11-504I13.2	ENSG00000280205
RP11-17M16.2	ENSG00000265778
RP11-17M16.1	ENSG00000275763
LINC00908	ENSG00000263812
RP11-111H3.2	ENSG00000266256
RP11-111H3.3	ENSG00000266312
AC034110.1	ENSG00000276397
ARL2BPP1	ENSG00000265934
AC139085.1	ENSG00000265836
AC139085.2	ENSG00000265626
RP11-162A12.2	ENSG00000264278
RNU6-346P	ENSG00000252097
RP11-162A12.4	ENSG00000278107
ZNF236	ENSG00000130856
RPL26P35	ENSG00000244229
RF00017	ENSG00000275355
RP11-162A12.3	ENSG00000265261
RP11-862L9.3	ENSG00000266844
MBP	ENSG00000197971
RP11-862L9.2	ENSG00000279811
RP11-4B16.3	ENSG00000275178
RP11-4B16.1	ENSG00000279433
RP11-4B16.4	ENSG00000278330
RP11-751H17.1	ENSG00000265844
GALR1	ENSG00000166573
RP11-176N18.2	ENSG00000264015
RF00402	ENSG00000199392
BDP1P	ENSG00000264736
RP11-63N3.1	ENSG00000264693
RP11-63N3.2	ENSG00000271702
RNA5SP461	ENSG00000252260
RP11-671C19.1	ENSG00000265843
RP11-671C19.2	ENSG00000264334
RNU6-655P	ENSG00000199728
RP11-100K18.1	ENSG00000266213
RP11-451L19.1	ENSG00000265644
RP11-123I22.1	ENSG00000265378
RF00019	ENSG00000201723
RP11-715C4.1	ENSG00000266273
CTD-2382H12.2	ENSG00000266586
CTD-2382H12.1	ENSG00000265101
RP11-849I19.1	ENSG00000263146
SALL3	ENSG00000256463
ATP9B	ENSG00000166377
RP11-849I19.2	ENSG00000279416
CTD-2286N8.2	ENSG00000267655
CTD-2286N8.1	ENSG00000279474
RP11-1136J12.1	ENSG00000267628
RP11-800A18.4	ENSG00000267015
RP11-800A18.3	ENSG00000279077
NFATC1	ENSG00000131196
RP11-196B3.1	ENSG00000279637
RP11-196B3.3	ENSG00000275186
RP11-196B3.2	ENSG00000279981
RP11-196B3.4	ENSG00000279397
RP11-567M16.1	ENSG00000267287
RP11-567M16.2	ENSG00000267409
RP11-567M16.3	ENSG00000178412
RP11-567M16.6	ENSG00000274828
CTDP1	ENSG00000060069
RP11-567M16.5	ENSG00000266901
RP11-154H12.2	ENSG00000266924
RP11-154H12.3	ENSG00000267780
KCNG2	ENSG00000178342
RP11-248M19.1	ENSG00000278075
PQLC1	ENSG00000122490
HSBP1L1	ENSG00000226742
TXNL4A	ENSG00000141759
RP11-795F19.5	ENSG00000267127
RBFA	ENSG00000101546
RP11-795F19.1	ENSG00000261126
SLC25A6P4	ENSG00000266909
ADNP2	ENSG00000101544
PARD6G-AS1	ENSG00000267270
PARD6G	ENSG00000178184
AC139100.4	ENSG00000278000
AC139100.3	ENSG00000267251
WASH5P	ENSG00000282458
AC008993.2	ENSG00000282542
LLNLR-222A1.1	ENSG00000282798
AC008993.3	ENSG00000282807
MIR1302-11	ENSG00000283801
FAM138F	ENSG00000282591
OR4G3P	ENSG00000282137
OR4G1P	ENSG00000267310
OR4F17	ENSG00000176695
AC016626.1	ENSG00000267792
OR4F8P	ENSG00000266971
AC092192.1	ENSG00000282535
AC092299.6	ENSG00000281379
AC092299.1	ENSG00000282059
LLNLF-173C4.2	ENSG00000282416
LLNLF-173C4.1	ENSG00000282051
LINC01002	ENSG00000282508
LLNLF-176F2.1	ENSG00000282339
RNU6-1076P	ENSG00000222329
CTD-3113P16.11	ENSG00000282393
PLPP2	ENSG00000141934
MIER2	ENSG00000105556
CTD-3113P16.5	ENSG00000267124
THEG	ENSG00000105549
AC010641.1	ENSG00000267443
C2CD4C	ENSG00000183186
SHC2	ENSG00000129946
RNA5SP462	ENSG00000252539
ODF3L2	ENSG00000181781
MADCAM1	ENSG00000099866
AC005775.2	ENSG00000266933
TPGS1	ENSG00000141933
CDC34	ENSG00000099804
GZMM	ENSG00000197540
AC009005.2	ENSG00000267751
BSG	ENSG00000172270
HCN2	ENSG00000099822
AC005559.3	ENSG00000267036
POLRMT	ENSG00000099821
AC004449.6	ENSG00000261204
FGF22	ENSG00000070388
RNF126	ENSG00000070423
AC004156.3	ENSG00000267666
FSTL3	ENSG00000070404
PRSS57	ENSG00000185198
RPS2P52	ENSG00000213726
PALM	ENSG00000099864
MISP	ENSG00000099812
AC006273.4	ENSG00000272473
AC006273.5	ENSG00000267530
PTBP1	ENSG00000011304
MIR4745	ENSG00000284361
LPPR3	ENSG00000129951
MIR3187	ENSG00000263414
AZU1	ENSG00000172232
PRTN3	ENSG00000196415
ELANE	ENSG00000197561
CFD	ENSG00000197766
MED16	ENSG00000175221
RNU6-9	ENSG00000207507
R3HDM4	ENSG00000198858
KISS1R	ENSG00000116014
ARID3A	ENSG00000116017
AC005391.2	ENSG00000267159
LLNLR-260G6.1	ENSG00000275162
WDR18	ENSG00000065268
LLNLR-284B4.2	ENSG00000266990
GRIN3B	ENSG00000116032
TMEM259	ENSG00000182087
LLNLR-284B4.1	ENSG00000274177
RNU6-2	ENSG00000207357
CNN2	ENSG00000064666
AC011558.5	ENSG00000279753
ABCA7	ENSG00000064687
HMHA1	ENSG00000180448
POLR2E	ENSG00000099817
GPX4	ENSG00000167468
SBNO2	ENSG00000064932
STK11	ENSG00000118046
HMGB2P1	ENSG00000267736
CBARP	ENSG00000099625
AC004221.2	ENSG00000267778
ATP5D	ENSG00000099624
MIDN	ENSG00000167470
CIRBP	ENSG00000099622
CIRBP-AS1	ENSG00000267493
C19orf24	ENSG00000228300
EFNA2	ENSG00000099617
RPS15P9	ENSG00000240846
AC005330.2	ENSG00000267372
MUM1	ENSG00000160953
AC004623.3	ENSG00000279488
AC004623.2	ENSG00000267755
NDUFS7	ENSG00000115286
LLNLR-307A6.1	ENSG00000280486
AC005329.7	ENSG00000248015
GAMT	ENSG00000130005
DAZAP1	ENSG00000071626
RPS15	ENSG00000115268
CTB-25B13.5	ENSG00000268798
APC2	ENSG00000115266
CTB-25B13.12	ENSG00000267317
C19orf25	ENSG00000119559
PCSK4	ENSG00000115257
REEP6	ENSG00000115255
ADAMTSL5	ENSG00000185761
CTB-25B13.9	ENSG00000267092
PLK5	ENSG00000185988
MEX3D	ENSG00000181588
RN7SL477P	ENSG00000239367
MBD3	ENSG00000071655
AC005943.6	ENSG00000279009
AC005943.2	ENSG00000267059
UQCR11	ENSG00000127540
TCF3	ENSG00000071564
RNU6-1223P	ENSG00000252933
RF00017	ENSG00000275642
AC005256.1	ENSG00000267073
ONECUT3	ENSG00000205922
ATP8B3	ENSG00000130270
REXO1	ENSG00000079313
CTB-31O20.3	ENSG00000267007
MIR1909	ENSG00000284216
CTB-31O20.4	ENSG00000267244
CTB-31O20.6	ENSG00000267125
KLF16	ENSG00000129911
CTB-31O20.8	ENSG00000267141
CTB-31O20.2	ENSG00000261526
CTB-31O20.9	ENSG00000267232
ABHD17A	ENSG00000129968
SCAMP4	ENSG00000227500
ADAT3	ENSG00000213638
CSNK1G2	ENSG00000133275
CSNK1G2-AS1	ENSG00000180846
BTBD2	ENSG00000133243
AC005306.3	ENSG00000267283
LLNLR-304A6.1	ENSG00000279653
LLNLR-304A6.2	ENSG00000275468
AC007136.1	ENSG00000267180
MKNK2	ENSG00000099875
MOB3A	ENSG00000172081
IZUMO4	ENSG00000099840
AP3D1	ENSG00000065000
DOT1L	ENSG00000104885
AC004490.1	ENSG00000267122
PLEKHJ1	ENSG00000104886
MIR1227	ENSG00000221411
MIR6789	ENSG00000284129
SF3A2	ENSG00000104897
AMH	ENSG00000104899
MIR4321	ENSG00000284272
JSRP1	ENSG00000167476
OAZ1	ENSG00000104904
LLfos-48D6.2	ENSG00000273734
C19orf35	ENSG00000188305
LINGO3	ENSG00000220008
LSM7	ENSG00000130332
SPPL2B	ENSG00000005206
TMPRSS9	ENSG00000178297
TIMM13	ENSG00000099800
LMNB2	ENSG00000176619
MIR7108	ENSG00000283728
AC005624.2	ENSG00000267201
GADD45B	ENSG00000099860
RNU6-993P	ENSG00000252962
GNG7	ENSG00000176533
AC104537.2	ENSG00000105694
RN7SL121P	ENSG00000263974
CTC-265F19.2	ENSG00000267412
MIR7850	ENSG00000277904
CTC-265F19.3	ENSG00000267214
CTC-265F19.1	ENSG00000267749
AC006538.8	ENSG00000276097
DIRAS1	ENSG00000176490
AC006538.4	ENSG00000267001
AC006538.1	ENSG00000261342
SLC39A3	ENSG00000141873
SGTA	ENSG00000104969
THOP1	ENSG00000172009
ZNF554	ENSG00000172006
ZNF555	ENSG00000186300
AC006130.3	ENSG00000267063
ZNF556	ENSG00000172000
AC006130.4	ENSG00000267398
AC119403.1	ENSG00000266938
ZNF57	ENSG00000171970
AC006277.2	ENSG00000253392
ZNF77	ENSG00000175691
AC006277.3	ENSG00000279452
TLE6	ENSG00000104953
TLE2	ENSG00000065717
AC005944.2	ENSG00000267469
AES	ENSG00000104964
GNA11	ENSG00000088256
AC005262.3	ENSG00000267139
AC005262.2	ENSG00000267688
AC005262.4	ENSG00000266944
GNA15	ENSG00000060558
AC005264.2	ENSG00000267551
S1PR4	ENSG00000125910
NCLN	ENSG00000125912
CELF5	ENSG00000161082
AC010649.1	ENSG00000267448
NFIC	ENSG00000141905
AC007792.1	ENSG00000280103
AC005514.2	ENSG00000279599
SMIM24	ENSG00000095932
AC005787.5	ENSG00000284638
DOHH	ENSG00000129932
FZR1	ENSG00000105325
RF00212	ENSG00000252408
MFSD12	ENSG00000161091
C19orf71	ENSG00000183397
AC005786.7	ENSG00000267436
AC005786.5	ENSG00000267231
AC005786.6	ENSG00000279590
AC005786.3	ENSG00000266959
HMG20B	ENSG00000064961
GIPC3	ENSG00000179855
TBXA2R	ENSG00000006638
CACTIN-AS1	ENSG00000226800
CACTIN	ENSG00000105298
PIP5K1C	ENSG00000186111
AC004637.1	ENSG00000267304
TJP3	ENSG00000105289
APBA3	ENSG00000011132
AC005954.4	ENSG00000267205
AC005954.3	ENSG00000267138
MRPL54	ENSG00000183617
RAX2	ENSG00000173976
AC005777.3	ENSG00000267148
MATK	ENSG00000007264
ZFR2	ENSG00000105278
FTLP5	ENSG00000266989
ATCAY	ENSG00000167654
RN7SL202P	ENSG00000266627
NMRK2	ENSG00000077009
DAPK3	ENSG00000167657
MIR637	ENSG00000283928
EEF2	ENSG00000167658
SNORD37	ENSG00000206775
PIAS4	ENSG00000105229
ZBTB7A	ENSG00000178951
CTD-2622I13.3	ENSG00000268670
MAP2K2	ENSG00000126934
RF00017	ENSG00000278007
CREB3L3	ENSG00000060566
SIRT6	ENSG00000077463
ANKRD24	ENSG00000089847
EBI3	ENSG00000105246
AC005578.3	ENSG00000280247
CCDC94	ENSG00000105248
SHD	ENSG00000105251
TMIGD2	ENSG00000167664
FSD1	ENSG00000105255
STAP2	ENSG00000178078
AC007292.7	ENSG00000269425
MPND	ENSG00000008382
AC007292.4	ENSG00000269807
AC007292.1	ENSG00000267938
AC007292.3	ENSG00000269318
SH3GL1	ENSG00000141985
AC007292.6	ENSG00000267980
CHAF1A	ENSG00000167670
CTB-50L17.5	ENSG00000267255
UBXN6	ENSG00000167671
MIR4746	ENSG00000266437
CTB-50L17.7	ENSG00000267030
CTB-50L17.8	ENSG00000280239
CTB-50L17.9	ENSG00000267769
CTB-50L17.16	ENSG00000267011
CTB-50L17.10	ENSG00000167674
PLIN4	ENSG00000167676
PLIN5	ENSG00000214456
CTB-50L17.14	ENSG00000267385
LRG1	ENSG00000171236
SEMA6B	ENSG00000167680
CTB-50L17.2	ENSG00000267408
TNFAIP8L1	ENSG00000185361
C19orf10	ENSG00000074842
AC005339.2	ENSG00000268565
DPP9	ENSG00000142002
AC005594.3	ENSG00000205790
MIR7-3HG	ENSG00000176840
MIR7-3	ENSG00000207630
AC005523.3	ENSG00000268536
FEM1A	ENSG00000141965
AC005523.2	ENSG00000269604
TICAM1	ENSG00000127666
CTC-518P12.6	ENSG00000267484
PLIN3	ENSG00000105355
ARRDC5	ENSG00000205784
UHRF1	ENSG00000276043
MIR4747	ENSG00000263409
KDM4B	ENSG00000127663
PTPRS	ENSG00000105426
CTC-482H14.5	ENSG00000267550
RPL32P34	ENSG00000239524
LLNLR-304G9.1	ENSG00000274447
ZNRF4	ENSG00000105428
TINCR	ENSG00000223573
SNRPEP4	ENSG00000233270
SAFB2	ENSG00000130254
SAFB	ENSG00000160633
RPL36	ENSG00000130255
C19orf70	ENSG00000174917
HSD11B1L	ENSG00000167733
LONP1	ENSG00000196365
CATSPERD	ENSG00000174898
PRR22	ENSG00000212123
CTB-54O9.9	ENSG00000267157
DUS3L	ENSG00000141994
NRTN	ENSG00000171119
FUT6	ENSG00000156413
FUT3	ENSG00000171124
AC024592.9	ENSG00000267709
FUT5	ENSG00000130383
AC024592.12	ENSG00000267740
NDUFA11	ENSG00000174886
AC104532.3	ENSG00000266941
AC104532.2	ENSG00000267314
VMAC	ENSG00000187650
AC104532.4	ENSG00000267571
CAPS	ENSG00000105519
RANBP3	ENSG00000031823
CTC-232P5.1	ENSG00000266983
RFX2	ENSG00000087903
CTC-232P5.3	ENSG00000267262
CTC-232P5.4	ENSG00000267589
CTB-66B24.1	ENSG00000267299
ACSBG2	ENSG00000130377
CTC-503J8.2	ENSG00000267415
CTC-503J8.9	ENSG00000284490
MLLT1	ENSG00000130382
CTC-503J8.4	ENSG00000267563
CTC-503J8.8	ENSG00000280394
ACER1	ENSG00000167769
CTB-180A7.3	ENSG00000269802
CLPP	ENSG00000125656
ALKBH7	ENSG00000125652
PSPN	ENSG00000125650
GTF2F1	ENSG00000125651
CTB-180A7.6	ENSG00000269444
MIR6885	ENSG00000274390
MIR6790	ENSG00000273758
CTB-180A7.8	ENSG00000214347
KHSRP	ENSG00000088247
MIR3940	ENSG00000284159
SLC25A41	ENSG00000181240
SLC25A23	ENSG00000125648
CRB3	ENSG00000130545
DENND1C	ENSG00000205744
CTD-2396E7.11	ENSG00000275234
TUBB4A	ENSG00000104833
CTD-2396E7.9	ENSG00000268203
CTD-2396E7.10	ENSG00000268191
TNFSF9	ENSG00000125657
CTD-2396E7.7	ENSG00000268742
CTD-2396E7.8	ENSG00000269546
RF00019	ENSG00000199223
CD70	ENSG00000125726
RPL7P50	ENSG00000268785
TNFSF14	ENSG00000125735
C3	ENSG00000125730
CTD-3128G10.7	ENSG00000276980
GPR108	ENSG00000125734
MIR6791	ENSG00000283950
TRIP10	ENSG00000125733
CTD-3128G10.6	ENSG00000269680
SH2D3A	ENSG00000125731
VAV1	ENSG00000141968
ADGRE1	ENSG00000174837
CTC-312O10.3	ENSG00000280091
CTC-312O10.2	ENSG00000269385
RF00017	ENSG00000276568
ADGRE4P	ENSG00000268758
RP11-1137G4.3	ENSG00000268845
RP11-1137G4.4	ENSG00000269761
RP11-1137G4.5	ENSG00000283679
CTB-25J19.1	ENSG00000196589
MBD3L5	ENSG00000237247
MBD3L4	ENSG00000205718
MBD3L2	ENSG00000230522
MBD3L3	ENSG00000182315
ZNF557	ENSG00000130544
INSR	ENSG00000171105
CTB-133G6.1	ENSG00000263264
CTD-2207O23.3	ENSG00000268861
CTB-133G6.2	ENSG00000267852
ARHGEF18	ENSG00000104880
PEX11G	ENSG00000104883
C19orf45	ENSG00000198723
CTD-2207O23.12	ENSG00000267952
ZNF358	ENSG00000198816
CTD-2207O23.11	ENSG00000269371
MCOLN1	ENSG00000090674
CTD-2207O23.10	ENSG00000268614
PNPLA6	ENSG00000032444
CAMSAP3	ENSG00000076826
MIR6792	ENSG00000273657
XAB2	ENSG00000076924
C19orf79	ENSG00000229833
CTD-3214H19.4	ENSG00000268400
PCP2	ENSG00000174788
CTD-3214H19.6	ENSG00000268204
STXBP2	ENSG00000076944
CTD-3214H19.12	ENSG00000269228
RETN	ENSG00000104918
C19orf59	ENSG00000183019
CTD-3214H19.16	ENSG00000269711
TRAPPC5	ENSG00000181029
FCER2	ENSG00000104921
CLEC4G	ENSG00000182566
CD209	ENSG00000090659
RPL21P129	ENSG00000242636
CLEC4M	ENSG00000104938
CLEC4GP1	ENSG00000268297
EXOSC3P2	ENSG00000269763
EVI5L	ENSG00000142459
PRR36	ENSG00000183248
CTD-3193O13.11	ENSG00000268120
LYPLA2P2	ENSG00000269153
RNA5SP463	ENSG00000199900
LRRC8E	ENSG00000171017
CTD-3193O13.12	ENSG00000214248
MAP2K7	ENSG00000076984
CTD-3193O13.13	ENSG00000268149
TGFBR3L	ENSG00000260001
CTD-3193O13.1	ENSG00000260500
SNAPC2	ENSG00000104976
CTXN1	ENSG00000178531
CTD-3193O13.8	ENSG00000269139
TIMM44	ENSG00000104980
ELAVL1	ENSG00000066044
CTD-3193O13.14	ENSG00000269813
CTD-2325M2.1	ENSG00000267939
CCL25	ENSG00000131142
FBN3	ENSG00000142449
CTD-3020H12.3	ENSG00000269651
CERS4	ENSG00000090661
CTD-3020H12.4	ENSG00000271717
CD320	ENSG00000167775
CTD-2550O8.5	ENSG00000167774
NDUFA7	ENSG00000267855
RPS28	ENSG00000233927
KANK3	ENSG00000186994
CTD-2550O8.7	ENSG00000268884
ANGPTL4	ENSG00000167772
RP11-886P16.3	ENSG00000269386
MIR4999	ENSG00000265390
RAB11B	ENSG00000185236
MARCH2	ENSG00000099785
RP11-886P16.6	ENSG00000268931
RP11-886P16.10	ENSG00000279827
HNRNPM	ENSG00000099783
