Kids_First_Biospecimen_ID	bed_to_use
TARGET-10-PAPHNM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHNR-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHNR-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHRV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHRV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHWE-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHWE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHYV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPHYV-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPICC-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPICC-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIEW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIEW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIGD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIGD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIGV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIGV-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIHH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIHH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIHT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIHT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIHU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIHU-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIIB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIIB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIIX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIIX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIJD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPIJD-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPILF-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPILF-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZPZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZPZ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZRB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZRB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZTD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZTD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZTL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZTL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZTS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZTS-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZUE-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZUE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZUW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZUW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZXI-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZXI-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZZJ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAPZZJ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARABL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARABL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARABU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARABU-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARACE-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARACE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAFH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAFH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAFI-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAFI-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAGW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAGW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAJY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAJY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARANN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARANN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAPT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAPT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARASC-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARASC-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARASN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARASN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARASZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARASZ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARATY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARATY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAUE-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAUE-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAXH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAXH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAYM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAYM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAZN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARAZN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBBV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBBV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBCW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBCW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBDP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBDP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBGG-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBGG-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBIX-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBIX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBKG-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBKG-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBKP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBKP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBLL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBLL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBLS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBLS-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBND-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBND-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBNY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBNY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBPX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBPX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBRV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBRV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBRX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBRX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBSP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBSP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBSW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBSW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBTA-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBTA-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBWN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBWN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBXX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBXX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBYS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBYS-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBYU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARBYU-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCAX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCAX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCBE-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCBE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCCM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCCM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDS-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCDZ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCFM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCFM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCHU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCHU-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCKD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCKD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCKV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCKV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCLU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCLU-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCLW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCLW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCMG-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCMG-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCTN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCTN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCUM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCUM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCUW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCUW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCVB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCVB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCVM-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCVM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCVT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCVT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCWB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCWB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCZY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARCZY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDAK-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDAK-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDBN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDBN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDBT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDBT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDDM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDDM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDDV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDDV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDDW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDDW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDEJ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDEJ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDEY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDEY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDFB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDFB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDFH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDFH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDFN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDFN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDHK-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDHK-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDKG-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDKG-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLJ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLJ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLR-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLR-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDLZ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDMI-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDMI-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDRI-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDRI-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDRS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDRS-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDSP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDSP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDST-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDST-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDUM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDUM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDVD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDVD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDWE-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDWE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDWM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDWM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDXG-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDXG-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDXI-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDXI-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDXS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARDXS-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREAA-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREAA-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREAL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREAL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREBH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREBH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREEX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREEX-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREGC-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREGC-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREGE-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREGE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREGZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREGZ-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREHN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREHN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREIV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREIV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREJA-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREJA-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREJZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREJZ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREKH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREKH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREKM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREKM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARENT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARENT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARENU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARENU-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREPB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREPB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREPF-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREPF-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARERM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARERM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARERS-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARERS-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARESP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARESP-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREST-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREST-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARETC-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARETC-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARETH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARETH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARETV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARETV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREUH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREUH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREWM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREWM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREYJ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREYJ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREYW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PAREYW-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFAP-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFAP-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFDB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFDB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFDG-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFDG-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFDW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFDW-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFEH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFEH-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFFC-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFFC-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFHH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFHH-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFIH-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFIH-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFIZ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFIZ-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFJK-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFJK-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFJM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFJM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFPJ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFPJ-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFXJ-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARFXJ-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGBK-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGBK-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGBR-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGBR-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGBT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGBT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGFL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGFL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGGI-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGGI-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGJY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGJY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGKD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGKD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGLE-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGLE-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGLW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARGLW-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHAN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHAN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHBT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHBT-10B-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHES-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHES-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHFF-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHFF-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHLM-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHLM-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHSD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARHSD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIBB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIBB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIIA-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIIA-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIYD-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIYD-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIZN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARIZN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJAY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJAY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJBB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJBB-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJMY-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJMY-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJNL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJNL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJNR-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJNR-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJNX-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJNX-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJPL-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJPL-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJRT-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJRT-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJWB-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJWB-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJXW-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJXW-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJYV-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARJYV-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKEN-03A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKEN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKEU-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKEU-14A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKFN-09A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKFN-10A-01D	S04380110_Regions_hg38_100.bed
TARGET-10-PARKFU-09A-01D	S04380110_Regions_hg38_100.bed
